view_date,dashboard_name, total_view_count_per_day
2019-11-30,shipment-parcels,2
2020-05-17,sales-comparison,26
2019-09-01,weekly-sales-comparison,37
2020-10-10,sales-comparison,62
2018-11-01,emarsys-api-monitoring,2
2019-09-01,sales-comparison,5
2018-11-01,marketing-dis-ret-scorecard,10
2020-05-17,weekly-sales-comparison,33
2019-10-30,marketing-crm-scorecard,2
2020-10-10,weekly-sales-comparison,8
2019-09-13,delivery-quotes,1
2020-11-08,sales-comparison,55
2019-09-13,sales-trend,2
2018-09-11,shop-performance-overview,5
2018-10-12,marketing-overview,23
2019-01-11,weekly-overview,4
2019-01-11,sales-comparison,3
2019-01-11,marketing-channel-overview,4
2019-01-11,marketing-seo-scorecard,1
2019-09-13,shipment-parcels,5
2019-01-11,marketing-overview,16
2019-09-13,supplies,1
2018-10-12,marketing-channel-overview,2
2019-01-11,marketing-crm-scorecard,1
2018-09-11,marketing-dis-ret-scorecard,7
2020-11-08,weekly-sales-comparison,11
2020-03-12,sales-trend,2
2019-01-18,marketing-overview,20
2020-03-18,shipment-orders,2
2018-09-12,shop-performance-overview,10
2020-03-21,sales-comparison,112
2019-01-11,user-stats,1
2018-09-11,marketing-seo-scorecard,2
2019-01-11,marketing-country-overview,4
2019-03-28,marketing-country-overview,1
2019-03-28,sales-comparison,6
2019-01-11,marketing-sea-scorecard,5
2018-09-11,marketing-crm-scorecard,2
2018-10-12,marketing-dis-ret-scorecard,3
2019-02-26,user-stats,7
2019-04-12,marketing-cost,1
2020-09-26,weekly-sales-comparison,30
2019-08-14,sales-trend,1
2018-12-10,marketing-overview,17
2018-10-25,marketing-cost,1
2019-01-11,shop-performance-overview,1
2019-03-25,weekly-overview,4
2018-12-10,shop-performance-overview,10
2020-09-26,marketing-overview,2
2018-10-05,shop-performance-overview,2
2019-01-29,sales-comparison,14
2020-07-15,supplies,2
2019-03-18,marketing-affiliate-scorecard,1
2020-07-15,revenue-factura-before-returs,1
2020-10-11,marketing-overview,3
2019-03-26,user-stats,1
2020-11-07,sales-comparison,28
2019-04-15,sales-trend,4
2020-10-11,sales-comparison,60
2019-01-29,marketing-overview,29
2019-07-01,marketing-awin-scorecard,1
2019-03-26,marketing-affiliate-scorecard,1
2019-03-18,user-stats,1
2020-10-11,weekly-sales-comparison,39
2019-02-22,sales-comparison,17
2019-02-28,marketing-seo-scorecard,1
2019-02-28,marketing-overview,37
2018-09-25,emarsys-api-monitoring,6
2019-03-08,weekly-overview,3
2019-01-09,weekly-overview,5
2018-09-25,navision-api-monitoring,1
2019-01-09,user-stats,1
2019-02-28,shop-performance-overview,11
2019-01-09,shop-performance-overview,1
2019-02-04,shop-performance-overview,1
2020-02-20,sales-trend,1
2019-02-28,sales-comparison,15
2019-01-09,marketing-affiliate-scorecard,1
2019-07-29,user-stats,1
2019-01-09,marketing-overview,26
2018-09-25,db-size-overview,2
2020-10-07,supplies,1
2019-01-09,sales-comparison,5
2019-02-28,marketing-dis-ret-scorecard,1
2020-10-07,delivery-quotes,2
2019-03-08,user-stats,4
2020-09-18,shop-performance-overview,1
2018-08-13,marketing-dis-ret-scorecard,13
2021-01-03,sales-trend,1
2021-01-03,weekly-sales-comparison,9
2018-08-10,marketing-channel-overview,7
2020-08-11,sales-trend,2
2020-08-11,provisioning-quotes,3
2021-01-03,revenue-factura,1
2019-06-17,marketing-crm-scorecard,1
2019-09-09,marketing-crm-scorecard,1
2018-10-26,marketing-cost,1
2020-08-11,supplies,1
2020-03-07,weekly-sales-comparison,23
2020-03-07,sales-comparison,24
2019-09-09,shop-performance-overview,1
2020-08-11,process-time,1
2019-11-12,user-stats,4
2020-08-11,value-returned,2
2020-08-23,weekly-sales-comparison,8
2019-01-04,sales-comparison,30
2019-12-27,weekly-sales-comparison,2
2020-08-11,revenue-factura-before-returs,1
2019-01-04,marketing-overview,27
2019-01-04,weekly-overview,9
2020-08-11,shipment-orders,1
2019-12-01,marketing-overview,4
2019-04-03,marketing-overview,16
2019-02-27,marketing-cost,2
2020-01-02,user-stats,1
2018-11-28,marketing-cost,1
2019-02-27,marketing-channel-overview,8
2018-11-06,emarsys-api-monitoring,1
2020-12-21,sales-trend,1
2019-10-30,sales-trend,1
2019-05-08,sales-trend,1
2018-11-06,marketing-country-overview,1
2019-05-08,marketing-channel-overview,1
2019-07-02,shipment-parcels,6
2019-02-27,weekly-overview,3
2018-11-28,marketing-overview,12
2019-01-24,shop-performance-overview,7
2020-01-02,provisioning-quotes,1
2020-01-02,delivery-quotes,2
2018-11-06,shop-performance-overview,15
2019-02-27,sales-trend,1
2019-05-08,marketing-cost,1
2019-02-27,marketing-sea-scorecard,2
2018-10-30,marketing-seo-scorecard,6
2018-11-06,marketing-channel-overview,3
2019-02-27,user-stats,3
2020-04-13,weekly-sales-comparison,27
2019-01-08,weekly-overview,9
2019-01-15,shop-performance-overview,7
2019-11-22,user-stats,1
2018-11-28,marketing-crm-scorecard,3
2020-05-05,shipment-orders,1
2018-10-18,marketing-cost,6
2020-10-16,delivery-quotes,1
2019-04-05,weekly-overview,3
2019-04-05,marketing-overview,14
2020-05-05,value-returned,2
2019-01-15,marketing-overview,14
2018-11-28,marketing-channel-overview,1
2019-11-22,shipment-orders,2
2019-01-08,marketing-crm-scorecard,1
2019-01-08,marketing-overview,23
2018-10-18,marketing-dis-ret-scorecard,3
2020-07-09,marketing-affiliate-scorecard,1
2019-01-08,marketing-channel-overview,2
2018-11-28,marketing-country-overview,1
2020-10-16,shipment-parcels,1
2019-04-05,user-stats,1
2020-05-05,revenue-factura-before-returs,1
2020-09-12,sales-comparison,29
2018-08-27,marketing-channel-overview,5
2018-12-21,marketing-overview,5
2020-09-12,weekly-sales-comparison,10
2019-03-27,marketing-channel-overview,2
2018-09-13,marketing-overview,22
2019-02-15,shop-performance-overview,1
2019-02-15,weekly-overview,4
2019-02-15,sales-trend,1
2018-09-13,db-size-overview,9
2020-01-08,revenue-factura,2
2018-08-27,marketing-country-overview,2
2019-09-09,shipment-orders,1
2020-05-26,revenue-factura-before-returs,1
2019-02-15,sales-comparison,6
2019-03-27,marketing-sea-scorecard,1
2018-09-13,shop-performance-overview,10
2018-12-21,emarsys-api-monitoring,1
2020-07-25,weekly-sales-comparison,30
2018-08-13,marketing-overview,24
2019-01-22,marketing-country-overview,1
2019-02-19,weekly-overview,2
2018-10-17,navision-api-monitoring,2
2018-08-15,marketing-overview,20
2019-01-22,sales-comparison,4
2018-10-17,marketing-sea-scorecard,1
2020-06-18,shipment-parcels,1
2019-05-28,weekly-overview,1
2018-10-17,marketing-channel-overview,4
2020-01-10,revenue-factura-before-returs,1
2019-01-22,marketing-overview,12
2019-01-22,shop-performance-overview,4
2018-08-13,marketing-country-overview,2
2018-10-17,marketing-cost,3
2019-01-22,weekly-overview,1
2019-05-07,user-stats,2
2018-08-13,marketing-channel-overview,5
2019-04-01,sales-comparison,19
2020-11-14,sales-comparison,35
2019-12-23,revenue-factura-before-returs,8
2018-11-02,marketing-sea-scorecard,5
2020-11-14,weekly-sales-comparison,18
2019-04-01,marketing-overview,29
2019-01-31,shop-performance-overview,6
2019-04-29,marketing-crm-scorecard,2
2019-04-01,sales-trend,1
2018-11-19,marketing-crm-scorecard,2
2019-01-31,user-stats,1
2018-10-29,user-stats,1
2018-11-02,marketing-cost,4
2018-11-19,shop-performance-overview,9
2020-09-01,sales-trend,1
2019-04-29,user-stats,2
2019-04-01,weekly-overview,4
2020-11-14,revenue-factura,7
2018-11-02,marketing-channel-overview,4
2018-11-19,marketing-overview,15
2019-04-01,user-stats,1
2020-02-08,sales-comparison,1
2020-04-10,shipment-parcels,1
2019-02-25,marketing-overview,15
2020-05-18,provisioning-quotes,1
2019-04-05,marketing-sea-scorecard,1
2018-08-15,marketing-sea-scorecard,5
2020-05-01,sales-comparison,54
2019-04-05,shop-performance-overview,1
2018-08-15,marketing-country-overview,4
2020-04-10,sales-comparison,72
2018-08-15,marketing-channel-overview,5
2019-04-05,sales-trend,1
2020-02-16,weekly-sales-comparison,27
2020-04-10,revenue-factura,1
2020-02-16,sales-trend,1
2020-12-24,user-stats,1
2019-02-18,marketing-country-overview,6
2019-01-14,marketing-awin-scorecard,2
2020-01-11,supplies,3
2020-02-26,marketing-awin-scorecard,1
2019-01-14,weekly-overview,2
2019-01-14,shop-performance-overview,6
2020-11-21,weekly-sales-comparison,31
2019-02-18,marketing-sea-scorecard,5
2019-11-07,user-stats,2
2019-04-01,marketing-dis-ret-scorecard,1
2019-02-20,marketing-seo-scorecard,2
2020-02-26,marketing-affiliate-scorecard,3
2018-10-11,marketing-sea-scorecard,2
2019-01-14,marketing-affiliate-scorecard,4
2020-01-11,weekly-sales-comparison,5
2019-01-14,marketing-overview,9
2019-02-20,weekly-overview,5
2019-02-20,marketing-sea-scorecard,2
2019-02-26,marketing-cost,1
2019-03-29,marketing-overview,23
2018-10-19,shop-performance-overview,4
2018-10-19,marketing-country-overview,8
2019-02-26,marketing-affiliate-scorecard,1
2018-11-19,marketing-channel-overview,6
2018-11-19,marketing-dis-ret-scorecard,2
2018-09-17,marketing-overview,22
2018-09-17,user-stats,10
2019-06-20,sales-comparison,7
2019-11-30,sales-trend,1
2019-02-15,marketing-channel-overview,2
2018-09-17,marketing-sea-scorecard,3
2019-08-03,sales-trend,1
2018-11-07,marketing-dis-ret-scorecard,5
2020-12-07,marketing-cost,1
2018-11-07,marketing-overview,19
2018-09-24,marketing-seo-scorecard,1
2018-09-24,marketing-crm-scorecard,1
2020-01-12,sales-comparison,34
2018-11-08,marketing-crm-scorecard,1
2020-06-09,delivery-quotes,8
2020-06-09,provisioning-quotes,5
2018-09-17,marketing-channel-overview,1
2019-08-03,sales-comparison,25
2018-11-08,marketing-country-overview,1
2018-09-26,db-size-overview,1
2018-09-28,marketing-overview,26
2020-04-18,marketing-overview,3
2018-11-16,marketing-country-overview,5
2019-12-31,marketing-overview,4
2019-12-31,sales-comparison,74
2020-04-18,marketing-awin-scorecard,1
2018-09-28,marketing-channel-overview,2
2020-04-18,marketing-crm-scorecard,1
2020-12-02,delivery-quotes,1
2018-09-26,marketing-seo-scorecard,1
2020-04-18,shop-performance-overview,1
2018-10-09,user-stats,2
2018-10-05,marketing-channel-overview,1
2020-04-18,marketing-cost,1
2018-10-05,marketing-overview,24
2018-11-16,marketing-channel-overview,2
2018-09-26,marketing-sea-scorecard,3
2020-04-21,value-returned,1
2019-02-13,marketing-country-overview,1
2019-02-13,marketing-crm-scorecard,6
2019-09-30,marketing-cost,1
2019-02-19,marketing-country-overview,6
2018-10-31,emarsys-api-monitoring,1
2019-05-10,weekly-overview,3
2020-08-28,user-stats,3
2020-11-07,weekly-sales-comparison,36
2018-11-09,marketing-cost,6
2019-07-13,sales-comparison,9
2020-01-04,weekly-sales-comparison,1
2019-07-29,supplies,1
2019-02-13,marketing-overview,11
2019-05-10,sales-trend,1
2019-12-31,weekly-sales-comparison,2
2020-01-04,sales-comparison,5
2019-05-10,user-stats,1
2020-04-21,process-time,1
2019-02-13,sales-comparison,3
2018-12-05,shop-performance-overview,1
2020-12-31,revenue-factura,1
2018-12-05,marketing-sea-scorecard,1
2019-03-19,sales-trend,1
2019-05-30,sales-comparison,21
2019-09-27,provisioning-quotes,1
2018-12-05,marketing-country-overview,1
2019-03-19,marketing-channel-overview,3
2019-05-30,marketing-channel-overview,1
2020-04-10,weekly-sales-comparison,1
2018-12-05,marketing-overview,14
2018-08-17,marketing-overview,15
2018-12-05,marketing-channel-overview,2
2019-11-28,marketing-awin-scorecard,1
2020-04-02,sales-trend,1
2018-12-06,marketing-overview,17
2018-12-06,shop-performance-overview,6
2020-09-20,weekly-sales-comparison,18
2019-04-24,user-stats,1
2019-01-28,marketing-dis-ret-scorecard,1
2020-04-02,provisioning-quotes,1
2019-02-19,marketing-crm-scorecard,3
2020-04-02,revenue-factura-before-returs,2
2018-12-11,marketing-channel-overview,3
2020-09-20,sales-comparison,41
2019-01-18,weekly-overview,26
2019-01-16,marketing-country-overview,3
2021-01-10,sales-comparison,42
2020-06-27,sales-comparison,32
2018-08-17,marketing-dis-ret-scorecard,10
2020-10-27,delivery-quotes,1
2020-08-13,sales-trend,1
2020-09-10,shipment-orders,3
2019-01-16,weekly-overview,10
2019-06-28,marketing-channel-overview,1
2019-01-18,sales-comparison,4
2019-02-05,marketing-channel-overview,10
2020-09-10,shipment-parcels,2
2020-11-17,provisioning-quotes,1
2019-01-16,marketing-channel-overview,2
2019-06-17,marketing-affiliate-scorecard,1
2018-10-09,shop-performance-overview,2
2019-03-12,shop-performance-overview,2
2018-11-29,marketing-affiliate-scorecard,7
2018-11-29,emarsys-api-monitoring,1
2018-11-08,emarsys-api-monitoring,1
2020-05-09,delivery-quotes,1
2020-05-09,shipment-parcels,3
2019-01-02,marketing-country-overview,6
2020-05-09,revenue-factura,4
2019-08-29,sales-trend,1
2020-05-09,value-returned,1
2020-07-12,sales-comparison,32
2019-01-02,marketing-overview,17
2020-05-09,sales-comparison,29
2019-01-02,sales-comparison,6
2019-10-25,shop-performance-overview,1
2018-11-29,marketing-cost,1
2018-11-13,marketing-overview,11
2020-10-26,value-returned,1
2020-01-07,weekly-sales-comparison,1
2020-11-29,sales-comparison,70
2020-01-07,sales-trend,1
2018-11-13,marketing-crm-scorecard,8
2020-11-19,process-time,2
2018-11-13,marketing-country-overview,4
2021-01-04,delivery-quotes,1
2018-11-13,marketing-channel-overview,4
2020-01-07,user-stats,1
2018-08-22,marketing-overview,16
2018-11-20,marketing-dis-ret-scorecard,7
2018-08-22,marketing-channel-overview,1
2020-11-19,delivery-quotes,2
2018-08-22,marketing-country-overview,1
2020-10-28,supplies,1
2020-10-04,sales-trend,1
2020-03-14,sales-trend,1
2020-10-04,weekly-sales-comparison,42
2019-05-16,marketing-channel-overview,1
2019-11-08,sales-trend,1
2019-05-02,sales-trend,1
2021-01-01,sales-comparison,26
2020-10-04,sales-comparison,32
2020-03-14,sales-comparison,27
2019-01-18,marketing-crm-scorecard,8
2020-03-14,weekly-sales-comparison,18
2019-07-16,shipment-orders,2
2018-08-31,marketing-overview,6
2019-09-17,shipment-orders,5
2019-05-23,marketing-cost,1
2020-03-04,marketing-cost,1
2019-02-14,marketing-crm-scorecard,3
2018-08-13,marketing-sea-scorecard,1
2019-02-14,marketing-overview,35
2019-11-12,marketing-cost,1
2018-08-31,marketing-dis-ret-scorecard,5
2019-02-14,marketing-country-overview,3
2018-08-20,marketing-dis-ret-scorecard,2
2019-02-14,sales-comparison,26
2019-12-10,marketing-crm-scorecard,1
2018-11-05,marketing-sea-scorecard,8
2018-11-05,marketing-overview,30
2020-11-06,marketing-crm-scorecard,1
2019-10-29,shipment-orders,1
2018-11-05,marketing-country-overview,17
2018-12-07,marketing-channel-overview,3
2019-04-29,marketing-affiliate-scorecard,2
2019-03-11,user-stats,3
2019-08-16,shipment-orders,1
2018-11-01,marketing-sea-scorecard,1
2018-09-19,navision-api-monitoring,6
2019-08-16,provisioning-quotes,1
2020-11-06,shop-performance-overview,1
2019-08-16,process-time,1
2018-12-07,marketing-sea-scorecard,2
2018-08-30,marketing-overview,19
2018-12-07,marketing-overview,17
2019-10-29,provisioning-quotes,1
2018-09-19,marketing-country-overview,1
2019-04-03,sales-comparison,11
2018-10-05,emarsys-api-monitoring,1
2018-12-20,marketing-awin-scorecard,13
2018-09-28,marketing-dis-ret-scorecard,3
2018-10-05,db-size-overview,3
2019-04-03,marketing-channel-overview,1
2019-03-12,marketing-country-overview,1
2018-10-22,marketing-overview,17
2020-01-02,sales-trend,2
2020-04-04,sales-comparison,43
2018-12-20,marketing-affiliate-scorecard,7
2018-09-17,marketing-crm-scorecard,1
2018-09-17,marketing-country-overview,1
2019-04-16,weekly-overview,1
2020-12-06,sales-comparison,33
2018-08-14,marketing-overview,39
2020-12-29,supplies,2
2019-01-29,shop-performance-overview,2
2019-01-29,weekly-overview,2
2018-08-14,marketing-dis-ret-scorecard,8
2020-12-29,provisioning-quotes,1
2019-09-14,sales-comparison,20
2019-09-14,weekly-sales-comparison,8
2018-09-17,marketing-seo-scorecard,3
2019-03-05,weekly-overview,1
2018-10-24,user-stats,1
2019-03-20,shop-performance-overview,4
2019-01-08,user-stats,7
2019-11-07,delivery-quotes,2
2020-10-17,sales-comparison,31
2020-10-25,sales-comparison,45
2018-11-02,marketing-country-overview,1
2020-10-17,weekly-sales-comparison,30
2019-03-12,marketing-channel-overview,3
2019-04-01,marketing-channel-overview,1
2020-10-25,weekly-sales-comparison,26
2019-04-09,marketing-sea-scorecard,1
2019-02-21,marketing-channel-overview,1
2020-07-27,revenue-factura-before-returs,1
2020-07-27,process-time,1
2018-10-08,marketing-country-overview,2
2020-07-27,shipment-orders,1
2020-12-04,shipment-orders,1
2019-01-02,marketing-awin-scorecard,1
2020-07-27,supplies,1
2020-07-27,marketing-crm-scorecard,1
2020-10-01,shipment-parcels,2
2020-07-27,marketing-cost,1
2019-04-14,marketing-channel-overview,1
2019-01-02,marketing-channel-overview,3
2019-04-14,sales-comparison,17
2020-12-27,sales-comparison,18
2020-04-19,sales-comparison,70
2018-09-03,marketing-country-overview,2
2020-12-12,sales-comparison,25
2019-03-29,user-stats,4
2020-06-22,shipment-orders,1
2019-08-09,shop-performance-overview,1
2018-11-29,db-size-overview,3
2018-09-18,marketing-overview,28
2020-12-27,weekly-sales-comparison,18
2019-03-29,sales-comparison,7
2019-03-29,weekly-overview,2
2020-09-24,sales-trend,1
2018-09-18,db-size-overview,8
2018-09-03,marketing-overview,21
2018-11-09,shop-performance-overview,6
2019-03-06,marketing-sea-scorecard,1
2018-11-09,user-stats,1
2020-12-13,sales-comparison,27
2018-10-19,emarsys-api-monitoring,1
2019-06-28,shop-performance-overview,1
2019-01-29,marketing-channel-overview,6
2019-03-25,marketing-crm-scorecard,6
2018-10-19,marketing-dis-ret-scorecard,13
2020-09-13,sales-comparison,35
2018-11-09,marketing-channel-overview,1
2019-01-04,shop-performance-overview,3
2020-09-13,weekly-sales-comparison,9
2019-01-29,marketing-country-overview,2
2018-10-19,db-size-overview,2
2020-07-05,sales-comparison,35
2019-01-31,sales-trend,1
2020-02-02,weekly-sales-comparison,19
2020-02-02,sales-comparison,8
2019-01-02,shop-performance-overview,6
2019-03-14,sales-trend,1
2020-04-13,sales-comparison,65
2019-04-26,shop-performance-overview,6
2018-08-17,marketing-channel-overview,4
2020-12-23,shipment-orders,1
2018-08-17,marketing-country-overview,1
2020-12-23,delivery-quotes,1
2019-03-20,sales-trend,1
2020-10-24,sales-comparison,25
2019-01-21,marketing-overview,21
2020-01-03,revenue-factura-before-returs,3
2020-10-24,revenue-factura,1
2019-11-22,delivery-quotes,2
2020-10-24,weekly-sales-comparison,10
2019-01-21,weekly-overview,4
2018-11-23,marketing-overview,5
2020-01-27,shipment-orders,1
2018-12-12,marketing-overview,9
2019-02-05,sales-trend,1
2019-04-01,marketing-country-overview,1
2018-12-12,marketing-cost,1
2019-07-12,user-stats,2
2019-04-24,marketing-overview,8
2019-04-24,sales-trend,1
2019-04-10,marketing-sea-scorecard,3
2020-09-07,user-stats,1
2020-06-14,weekly-sales-comparison,22
2020-04-13,marketing-overview,1
2019-04-24,shop-performance-overview,1
2018-11-09,marketing-dis-ret-scorecard,3
2019-12-27,revenue-factura,2
2020-01-19,sales-comparison,18
2019-07-05,marketing-channel-overview,1
2020-08-20,shipment-orders,1
2019-09-21,weekly-sales-comparison,22
2020-02-28,shipment-orders,1
2020-02-28,provisioning-quotes,1
2020-06-14,sales-comparison,50
2020-02-28,supplies,1
2018-08-28,marketing-sea-scorecard,4
2018-09-10,marketing-channel-overview,10
2018-08-28,marketing-crm-scorecard,4
2018-09-10,marketing-country-overview,4
2018-08-28,marketing-country-overview,2
2020-02-11,provisioning-quotes,2
2018-08-28,marketing-channel-overview,2
2019-05-04,marketing-channel-overview,2
2018-10-31,user-stats,1
2018-10-31,navision-api-monitoring,1
2019-05-04,sales-comparison,18
2018-09-10,marketing-sea-scorecard,4
2018-09-10,marketing-crm-scorecard,3
2019-02-15,marketing-crm-scorecard,2
2019-02-13,user-stats,1
2019-02-13,shop-performance-overview,1
2019-01-09,db-size-overview,10
2019-02-14,shop-performance-overview,3
2020-03-11,shipment-parcels,1
2020-10-31,shipment-parcels,4
2018-11-07,emarsys-api-monitoring,1
2020-10-31,value-returned,2
2018-12-06,user-stats,1
2020-10-31,revenue-factura,10
2019-11-07,supplies,2
2020-07-04,sales-comparison,26
2019-03-23,weekly-overview,3
2019-02-08,marketing-channel-overview,4
2018-10-05,marketing-dis-ret-scorecard,2
2019-03-23,marketing-seo-scorecard,3
2019-03-23,shop-performance-overview,1
2020-07-04,weekly-sales-comparison,9
2019-03-23,marketing-affiliate-scorecard,1
2019-02-08,marketing-overview,11
2019-02-08,marketing-sea-scorecard,3
2019-10-10,sales-trend,2
2018-09-17,db-size-overview,3
2020-11-12,shipment-orders,1
2019-03-23,sales-comparison,11
2019-02-08,marketing-seo-scorecard,3
2018-09-10,shop-performance-overview,10
2020-07-04,sales-trend,2
2019-03-21,marketing-channel-overview,1
2019-12-30,shipment-parcels,4
2020-08-29,sales-comparison,14
2019-02-25,emarsys-api-monitoring,2
2018-10-05,marketing-seo-scorecard,4
2020-08-29,weekly-sales-comparison,14
2019-01-24,marketing-country-overview,3
2019-01-24,marketing-channel-overview,1
2019-02-25,db-size-overview,3
2020-07-17,sales-trend,1
2020-09-20,marketing-overview,3
2018-08-22,marketing-sea-scorecard,1
2019-12-07,sales-comparison,21
2019-03-23,marketing-overview,1
2019-12-24,marketing-overview,5
2018-09-10,marketing-seo-scorecard,1
2019-12-07,marketing-overview,1
2019-03-23,marketing-country-overview,1
2020-06-21,weekly-sales-comparison,4
2020-06-21,sales-comparison,32
2018-10-09,navision-api-monitoring,1
2018-12-18,db-size-overview,11
2020-10-18,sales-comparison,68
2018-12-17,emarsys-api-monitoring,1
2019-01-10,marketing-overview,5
2019-02-08,marketing-crm-scorecard,1
2019-02-08,sales-comparison,18
2019-02-08,shop-performance-overview,1
2019-02-08,marketing-affiliate-scorecard,1
2019-02-08,sales-trend,2
2019-02-08,marketing-cost,1
2019-02-08,marketing-country-overview,1
2018-10-09,emarsys-api-monitoring,1
2019-01-10,sales-comparison,12
2019-01-10,weekly-overview,8
2020-01-30,shop-performance-overview,3
2019-01-08,sales-comparison,9
2018-10-09,db-size-overview,2
2020-06-07,sales-comparison,29
2019-02-26,sales-trend,1
2019-11-23,sales-trend,1
2020-05-23,weekly-sales-comparison,11
2018-08-14,marketing-channel-overview,1
2019-11-23,sales-comparison,28
2019-02-26,marketing-country-overview,1
2020-05-23,sales-comparison,44
2019-11-23,weekly-sales-comparison,17
2019-07-21,marketing-crm-scorecard,1
2018-08-14,marketing-sea-scorecard,3
2019-07-21,sales-comparison,4
2020-06-07,marketing-overview,3
2020-11-15,sales-comparison,31
2019-05-15,user-stats,1
2019-07-21,weekly-overview,1
2018-10-15,db-size-overview,2
2019-02-13,marketing-channel-overview,5
2018-09-27,emarsys-api-monitoring,2
2018-11-05,marketing-channel-overview,1
2018-12-10,marketing-channel-overview,2
2020-12-24,shop-performance-overview,1
2020-03-22,revenue-factura-before-returs,1
2018-11-05,marketing-crm-scorecard,7
2018-08-16,marketing-overview,11
2018-12-10,marketing-affiliate-scorecard,1
2018-09-27,db-size-overview,1
2018-09-17,shop-performance-overview,3
2018-09-17,marketing-dis-ret-scorecard,2
2018-09-27,navision-api-monitoring,1
2020-10-08,revenue-factura-before-returs,1
2020-01-28,delivery-quotes,3
2019-09-04,provisioning-quotes,2
2019-10-25,sales-trend,1
2019-09-04,delivery-quotes,3
2019-03-14,user-stats,1
2019-12-18,marketing-cost,1
2019-02-07,weekly-overview,1
2019-09-04,shipment-parcels,1
2020-06-11,sales-comparison,41
2019-03-19,marketing-sea-scorecard,4
2018-10-17,marketing-country-overview,2
2018-11-14,marketing-cost,2
2020-12-18,value-returned,3
2018-11-14,marketing-channel-overview,3
2020-10-03,sales-comparison,36
2019-02-28,marketing-sea-scorecard,1
2019-02-18,weekly-overview,4
2020-12-25,sales-comparison,16
2019-02-28,weekly-overview,2
2018-12-13,marketing-seo-scorecard,1
2018-12-13,marketing-overview,14
2019-02-28,marketing-country-overview,2
2018-11-14,marketing-dis-ret-scorecard,5
2018-10-23,marketing-dis-ret-scorecard,4
2018-12-13,marketing-affiliate-scorecard,3
2020-08-20,shipment-parcels,4
2019-03-12,marketing-cost,2
2018-12-13,marketing-country-overview,1
2020-06-13,sales-comparison,23
2018-10-23,marketing-overview,9
2020-10-03,marketing-overview,2
2019-07-22,weekly-overview,1
2019-02-18,user-stats,1
2019-02-25,marketing-crm-scorecard,1
2018-10-23,marketing-crm-scorecard,2
2019-02-28,sales-trend,2
2019-12-31,shipment-parcels,8
2019-11-03,shop-performance-overview,1
2020-06-01,sales-comparison,41
2019-07-18,marketing-crm-scorecard,2
2020-06-01,shipment-parcels,2
2019-12-31,revenue-factura,4
2019-01-09,marketing-country-overview,1
2020-07-20,shop-performance-overview,1
2018-08-29,marketing-overview,21
2019-11-03,weekly-sales-comparison,3
2019-01-09,marketing-channel-overview,2
2020-06-01,revenue-factura,2
2019-02-04,user-stats,2
2019-06-14,marketing-channel-overview,1
2019-03-28,marketing-cost,1
2020-11-01,delivery-quotes,3
2020-05-02,sales-comparison,33
2019-04-02,weekly-overview,1
2019-04-02,marketing-overview,8
2020-08-15,sales-comparison,27
2019-12-30,weekly-sales-comparison,1
2020-08-15,revenue-factura,1
2020-08-15,delivery-quotes,1
2020-05-02,marketing-overview,2
2019-01-02,weekly-overview,1
2020-08-15,shipment-parcels,1
2018-12-19,marketing-overview,15
2018-11-12,marketing-country-overview,2
2018-08-24,marketing-channel-overview,1
2019-02-14,marketing-awin-scorecard,2
2020-08-09,weekly-sales-comparison,3
2018-11-19,marketing-country-overview,1
2018-08-24,marketing-overview,16
2020-08-09,sales-comparison,6
2018-11-19,marketing-sea-scorecard,1
2019-02-14,marketing-affiliate-scorecard,2
2018-11-12,marketing-overview,15
2020-09-06,sales-trend,1
2018-11-12,user-stats,5
2018-11-17,shop-performance-overview,6
2018-12-19,shop-performance-overview,4
2018-12-14,db-size-overview,1
2018-09-18,user-stats,4
2018-12-14,navision-api-monitoring,1
2018-11-22,marketing-seo-scorecard,1
2020-07-11,sales-comparison,17
2018-12-14,emarsys-api-monitoring,1
2018-12-14,marketing-overview,10
2019-06-11,marketing-crm-scorecard,1
2019-06-14,shop-performance-overview,1
2020-10-25,sales-trend,1
2019-02-07,sales-trend,1
2018-11-22,marketing-crm-scorecard,1
2018-11-22,marketing-affiliate-scorecard,8
2021-01-02,delivery-quotes,1
2020-03-21,marketing-overview,5
2018-11-16,marketing-dis-ret-scorecard,2
2019-02-20,marketing-cost,3
2021-01-02,revenue-factura,4
2019-01-10,shop-performance-overview,3
2021-01-02,shipment-parcels,4
2021-01-02,sales-comparison,23
2020-03-01,sales-comparison,14
2021-01-02,value-returned,1
2019-01-10,sales-trend,5
2020-06-06,marketing-overview,3
2020-11-19,revenue-factura-before-returs,1
2018-09-26,user-stats,7
2019-04-24,marketing-crm-scorecard,2
2019-04-24,marketing-channel-overview,1
2020-02-18,marketing-crm-scorecard,1
2019-01-14,marketing-country-overview,1
2019-01-17,weekly-overview,5
2020-11-15,shipment-parcels,6
2019-04-21,marketing-overview,2
2020-06-01,shop-performance-overview,1
2020-11-15,marketing-overview,2
2019-01-17,sales-trend,2
2020-06-01,weekly-sales-comparison,7
2019-01-17,marketing-overview,12
2020-11-15,revenue-factura,8
2020-06-01,marketing-overview,2
2019-11-23,marketing-overview,1
2019-01-17,sales-comparison,3
2018-12-20,marketing-crm-scorecard,1
2018-11-13,db-size-overview,1
2020-12-24,delivery-quotes,1
